nconst,had_prior_experience,movie_count,roles,firstYear,movies_directed_after_first
nm8592475,0,0.0,,2012.0,0
nm8592501,0,0.0,,2013.0,0
nm1137379,0,0.0,,2004.0,0
nm6333480,0,0.0,,2011.0,1
nm8594192,0,0.0,,2004.0,0
nm8596245,0,0.0,,2003.0,0
nm8594900,0,0.0,,2007.0,4
nm0151612,1,1.0,['actress'],2007.0,1
nm8598201,0,0.0,,2009.0,0
nm2351289,1,1.0,['actor'],2008.0,0
nm8600796,0,0.0,,2008.0,0
nm8560245,0,0.0,,2013.0,0
nm8604592,0,0.0,,2011.0,0
nm8606134,0,0.0,,2005.0,1
nm8607631,0,0.0,,2012.0,0
nm8609422,0,0.0,,2006.0,0
nm8610842,0,0.0,,2013.0,1
nm8613152,0,0.0,,2013.0,0
nm8601701,0,0.0,,2013.0,0
nm8615700,0,0.0,,2007.0,0
nm8615786,0,0.0,,2010.0,0
nm8617099,0,0.0,,2011.0,0
nm8617119,0,0.0,,2010.0,0
nm8617235,0,0.0,,2010.0,0
nm5137291,0,0.0,,2010.0,0
nm8617364,0,0.0,,2011.0,0
nm8617373,0,0.0,,2012.0,0
nm8617407,0,0.0,,2008.0,0
nm8617424,0,0.0,,2011.0,0
nm6459648,0,0.0,,2012.0,0
nm7873239,1,1.0,['editor'],2011.0,0
nm8620608,0,0.0,,2012.0,1
nm8620624,0,0.0,,2012.0,0
nm2705447,0,0.0,,2004.0,0
nm7806207,1,3.0,['composer'],2013.0,0
nm5174591,0,0.0,,2010.0,0
nm8625334,0,0.0,,2006.0,0
nm6838789,0,0.0,,2012.0,0
nm8627950,0,0.0,,2013.0,0
nm8627982,0,0.0,,2012.0,0
nm4190994,0,0.0,,2009.0,0
nm3868080,0,0.0,,2006.0,3
nm1311057,1,1.0,['actor'],2012.0,0
nm2560290,0,0.0,,2013.0,0
nm7009148,0,0.0,,2012.0,0
nm3220278,0,0.0,,2009.0,0
nm6270476,0,0.0,,2013.0,0
nm8639306,0,0.0,,2008.0,1
nm8640646,0,0.0,,2007.0,0
nm8643527,0,0.0,,2012.0,0
nm1083016,1,1.0,['actor'],2012.0,0
nm1472447,0,0.0,,2012.0,0
nm3623331,0,0.0,,2012.0,0
nm5408746,0,0.0,,2012.0,0
nm6774130,0,0.0,,2006.0,0
nm8649532,0,0.0,,2012.0,0
nm8663415,0,0.0,,2013.0,0
nm8353570,0,0.0,,2013.0,0
nm8353573,0,0.0,,2013.0,0
nm2307653,0,0.0,,2005.0,0
nm8653080,0,0.0,,2006.0,0
nm8653083,0,0.0,,2006.0,0
nm8654149,0,0.0,,2006.0,0
nm6134856,0,0.0,,2012.0,0
nm8655678,0,0.0,,2011.0,0
nm8655787,0,0.0,,2003.0,0
nm6283440,0,0.0,,2012.0,0
nm8652140,0,0.0,,2012.0,0
nm8657352,0,0.0,,2010.0,1
nm3852535,0,0.0,,2010.0,0
nm8658646,0,0.0,,2003.0,0
nm6161903,0,0.0,,2013.0,1
nm2031551,0,0.0,,2011.0,0
nm8661712,0,0.0,,2010.0,0
nm4656383,0,0.0,,2013.0,0
nm2777406,0,0.0,,2013.0,0
nm4956524,0,0.0,,2010.0,0
nm8664234,0,0.0,,2013.0,1
nm8664407,0,0.0,,2010.0,0
nm5898550,0,0.0,,2006.0,0
nm5034435,0,0.0,,2012.0,3
nm4873162,0,0.0,,2013.0,0
nm4637576,0,0.0,,2005.0,0
nm8672226,0,0.0,,2005.0,0
nm0794986,1,4.0,['actress'],2008.0,0
nm8674388,0,0.0,,2007.0,0
nm8674458,0,0.0,,2011.0,0
nm8678530,0,0.0,,2010.0,1
nm8679178,0,0.0,,2011.0,0
nm8679179,0,0.0,,2011.0,0
nm8679660,0,0.0,,2009.0,0
nm8679661,0,0.0,,2009.0,0
nm1462810,0,0.0,,2006.0,0
nm1986791,1,1.0,['actor'],2006.0,0
nm8680323,0,0.0,,2012.0,0
nm8681677,0,0.0,,2010.0,0
nm7952587,0,0.0,,2013.0,0
nm6697578,0,0.0,,2013.0,0
nm8676743,0,0.0,,2007.0,0
nm8676744,0,0.0,,2007.0,0
nm4307330,0,0.0,,2011.0,0
nm1655133,0,0.0,,2011.0,1
nm8684504,0,0.0,,2011.0,2
nm9448433,0,0.0,,2011.0,0
nm8684894,0,0.0,,2011.0,0
nm3238356,0,0.0,,2013.0,0
nm4470159,0,0.0,,2013.0,0
nm8688251,0,0.0,,2010.0,0
nm2039278,0,0.0,,2013.0,0
nm3101492,0,0.0,,2010.0,0
nm1656565,0,0.0,,2011.0,0
nm1821900,0,0.0,,2005.0,0
nm2561513,0,0.0,,2011.0,0
nm0924071,0,0.0,,2012.0,0
nm0857621,0,0.0,,2005.0,0
nm8698429,0,0.0,,2011.0,1
nm0580393,0,0.0,,2004.0,0
nm8699273,0,0.0,,2008.0,0
nm8216156,0,0.0,,2011.0,1
nm8700393,0,0.0,,2007.0,1
nm7211878,0,0.0,,2007.0,0
nm3358805,0,0.0,,2011.0,0
nm8701051,0,0.0,,2011.0,0
nm0667556,1,2.0,['actor'],2003.0,0
nm3819359,0,0.0,,2003.0,0
nm3751138,1,1.0,['writer'],2007.0,0
nm8704407,0,0.0,,2013.0,0
nm8704406,0,0.0,,2013.0,0
nm4320921,0,0.0,,2005.0,0
nm3948360,0,0.0,,2012.0,0
nm8705051,0,0.0,,2011.0,0
nm5694595,0,0.0,,2003.0,0
nm4700157,0,0.0,,2005.0,0
nm4851545,0,0.0,,2012.0,1
nm3337704,0,0.0,,2010.0,0
nm10334150,0,0.0,,2013.0,0
nm6003595,1,1.0,['writer'],2008.0,0
nm9328647,0,0.0,,2013.0,0
nm9261433,0,0.0,,2013.0,0
nm5044008,0,0.0,,2008.0,1
nm2624926,1,1.0,['editor'],2011.0,0
nm1130773,1,2.0,"['actor', 'writer']",2008.0,0
nm15599885,0,0.0,,2008.0,0
nm4531267,0,0.0,,2008.0,0
nm9360447,0,0.0,,2013.0,0
nm9194048,0,0.0,,2008.0,0
nm4672648,0,0.0,,2007.0,0
nm2897380,0,0.0,,2009.0,1
nm8711985,0,0.0,,2008.0,1
nm8717928,0,0.0,,2007.0,0
nm8722910,0,0.0,,2013.0,0
nm8723588,0,0.0,,2011.0,0
nm8213888,0,0.0,,2013.0,0
nm0790235,1,4.0,['production_designer'],2008.0,0
nm8829113,0,0.0,,2013.0,0
nm1840838,0,0.0,,2004.0,0
nm12069963,0,0.0,,2008.0,0
nm10933670,0,0.0,,2008.0,0
nm4106008,1,1.0,['writer'],2007.0,2
nm3504788,0,0.0,,2012.0,0
nm9470676,0,0.0,,2013.0,0
nm10695851,0,0.0,,2012.0,1
nm5258571,0,0.0,,2012.0,0
nm10293400,0,0.0,,2008.0,0
nm3595260,1,1.0,['writer'],2012.0,0
nm0359192,1,1.0,['editor'],2007.0,0
nm2043252,1,1.0,['producer'],2009.0,0
nm9330296,0,0.0,,2009.0,1
nm14906336,0,0.0,,2011.0,0
nm5170041,0,0.0,,2012.0,0
nm10224120,0,0.0,,2008.0,0
nm7608488,0,0.0,,2008.0,0
nm10782107,0,0.0,,2007.0,0
nm5176296,1,6.0,['cinematographer'],2007.0,0
nm11587280,0,0.0,,2011.0,0
nm11587273,0,0.0,,2011.0,0
nm10978880,0,0.0,,2011.0,0
nm6207071,0,0.0,,2013.0,0
nm0057025,1,19.0,['producer'],2007.0,0
nm8854903,0,0.0,,2012.0,0
nm9046285,0,0.0,,2013.0,1
nm10038581,0,0.0,,2008.0,0
nm5368541,0,0.0,,2005.0,0
nm1752546,0,0.0,,2003.0,0
nm3742747,0,0.0,,2008.0,0
nm2124865,1,1.0,['writer'],2008.0,0
nm14909619,0,0.0,,2005.0,0
nm6771335,0,0.0,,2005.0,0
nm9487483,0,0.0,,2008.0,0
nm0948623,0,0.0,,2010.0,0
nm1961362,0,0.0,,2004.0,1
nm15622304,0,0.0,,2012.0,0
nm5702373,0,0.0,,2007.0,0
nm8726094,0,0.0,,2008.0,0
nm8727865,0,0.0,,2005.0,0
nm8728093,0,0.0,,2010.0,1
nm13047204,0,0.0,,2003.0,0
nm8729629,0,0.0,,2009.0,0
nm3883727,0,0.0,,2013.0,0
nm8731751,0,0.0,,2013.0,0
nm8731750,0,0.0,,2013.0,0
nm6089403,0,0.0,,2010.0,0
nm8733989,0,0.0,,2004.0,0
nm8733988,0,0.0,,2004.0,1
nm0533578,0,0.0,,2003.0,0
nm0008890,0,0.0,,2003.0,0
nm8729037,0,0.0,,2003.0,0
nm8739878,0,0.0,,2012.0,0
nm8740345,0,0.0,,2004.0,0
nm0434560,1,7.0,"['actor', 'writer']",2004.0,0
nm8742017,0,0.0,,2007.0,0
nm8179174,0,0.0,,2003.0,0
nm8744275,0,0.0,,2004.0,0
nm8744320,0,0.0,,2013.0,0
nm1146209,0,0.0,,2013.0,0
nm8745481,0,0.0,,2010.0,1
nm8745480,0,0.0,,2010.0,1
nm8128418,0,0.0,,2013.0,0
nm8746415,0,0.0,,2006.0,0
nm0919342,0,0.0,,2006.0,0
nm8748729,0,0.0,,2003.0,0
nm3542036,0,0.0,,2007.0,0
nm5293893,0,0.0,,2008.0,0
nm7048069,0,0.0,,2008.0,0
nm3758865,0,0.0,,2005.0,0
nm1237419,1,2.0,['actor'],2012.0,0
nm8745928,0,0.0,,2003.0,0
nm8645611,0,0.0,,2004.0,0
nm2164819,1,1.0,['composer'],2013.0,0
nm5529487,0,0.0,,2007.0,2
nm4822002,1,2.0,['writer'],2010.0,4
nm8758443,0,0.0,,2013.0,0
nm8758828,0,0.0,,2003.0,0
nm2037596,0,0.0,,2004.0,0
nm11754241,0,0.0,,2007.0,0
nm8762070,0,0.0,,2006.0,0
nm8762253,0,0.0,,2008.0,0
nm8766542,0,0.0,,2010.0,0
nm4138379,0,0.0,,2011.0,1
nm3802520,0,0.0,,2008.0,0
nm8766637,0,0.0,,2009.0,0
nm8766837,0,0.0,,2007.0,1
nm1757637,0,0.0,,2006.0,1
nm8768042,0,0.0,,2012.0,0
nm1075407,1,1.0,['actor'],2012.0,0
nm8769729,0,0.0,,2013.0,0
nm8769793,0,0.0,,2003.0,0
nm8770918,0,0.0,,2011.0,0
nm0171461,1,1.0,['writer'],2003.0,0
nm8772464,0,0.0,,2011.0,0
nm5217114,0,0.0,,2011.0,0
nm0157084,0,0.0,,2011.0,0
nm8779167,0,0.0,,2007.0,0
nm9081183,0,0.0,,2007.0,0
nm8783606,0,0.0,,2004.0,0
nm8783623,0,0.0,,2013.0,0
nm8783668,0,0.0,,2011.0,0
nm5214842,0,0.0,,2009.0,0
nm8783778,0,0.0,,2004.0,0
nm2809842,0,0.0,,2013.0,0
nm8783787,0,0.0,,2013.0,1
nm8783831,0,0.0,,2008.0,0
nm8783870,0,0.0,,2006.0,0
nm8783871,0,0.0,,2005.0,0
nm8783872,0,0.0,,2004.0,0
nm5303153,0,0.0,,2003.0,0
nm5456056,0,0.0,,2010.0,0
nm1601265,0,0.0,,2012.0,0
nm8785527,0,0.0,,2005.0,0
nm4995528,0,0.0,,2009.0,0
nm1557551,0,0.0,,2012.0,0
nm2146233,0,0.0,,2012.0,0
nm8788374,0,0.0,,2013.0,0
nm8788400,0,0.0,,2013.0,0
nm8788471,0,0.0,,2012.0,0
nm8788472,0,0.0,,2012.0,0
nm8788533,0,0.0,,2003.0,0
nm2746490,0,0.0,,2005.0,0
nm8788606,0,0.0,,2011.0,0
nm8788607,0,0.0,,2011.0,0
nm8789614,0,0.0,,2009.0,1
nm8790412,0,0.0,,2005.0,0
nm0593653,0,0.0,,2013.0,0
nm4696916,0,0.0,,2013.0,0
nm8689528,0,0.0,,2011.0,0
nm1265665,0,0.0,,2008.0,0
nm2925205,0,0.0,,2007.0,0
nm7015126,0,0.0,,2007.0,0
nm1390330,1,1.0,['cinematographer'],2010.0,1
nm8796432,0,0.0,,2012.0,1
nm8796896,0,0.0,,2010.0,0
nm8462870,0,0.0,,2010.0,0
nm8798352,0,0.0,,2012.0,0
nm4060214,1,1.0,['editor'],2011.0,1
nm2391317,0,0.0,,2006.0,2
nm3246516,1,1.0,['cinematographer'],2013.0,0
nm8807224,0,0.0,,2006.0,0
nm7237350,0,0.0,,2013.0,0
nm8807282,0,0.0,,2013.0,0
nm9429914,0,0.0,,2012.0,4
nm8809118,0,0.0,,2007.0,0
nm8351479,0,0.0,,2010.0,0
nm4104040,1,1.0,['cinematographer'],2012.0,0
nm5589828,0,0.0,,2007.0,1
nm8811842,0,0.0,,2010.0,0
nm8811843,0,0.0,,2010.0,0
nm8812252,0,0.0,,2012.0,1
nm15069088,0,0.0,,2005.0,0
nm8810542,0,0.0,,2010.0,0
nm8814870,0,0.0,,2008.0,0
nm8814935,0,0.0,,2008.0,0
nm7536147,0,0.0,,2007.0,0
nm7536148,0,0.0,,2007.0,0
nm3203877,0,0.0,,2012.0,0
nm8820959,0,0.0,,2012.0,0
nm8821554,0,0.0,,2011.0,1
nm2013597,0,0.0,,2004.0,0
nm8823180,0,0.0,,2010.0,0
nm2596409,0,0.0,,2003.0,0
nm6982845,0,0.0,,2006.0,0
nm8828118,0,0.0,,2008.0,0
nm8828124,0,0.0,,2008.0,0
nm8828698,0,0.0,,2009.0,0
nm8828699,0,0.0,,2009.0,0
nm1118475,0,0.0,,2006.0,0
nm0613503,0,0.0,,2006.0,0
nm0643154,0,0.0,,2006.0,0
nm6420363,0,0.0,,2011.0,0
nm1577567,1,1.0,['actor'],2008.0,0
nm1251973,0,0.0,,2009.0,0
nm1647232,0,0.0,,2013.0,0
nm8840672,0,0.0,,2013.0,1
nm8842279,0,0.0,,2013.0,1
nm8843230,0,0.0,,2011.0,0
nm8843505,0,0.0,,2012.0,0
nm0737394,1,4.0,['producer'],2012.0,0
nm3779280,1,1.0,['writer'],2012.0,0
nm8839032,0,0.0,,2011.0,0
nm8845241,0,0.0,,2007.0,0
nm6424259,0,0.0,,2008.0,0
nm8846035,0,0.0,,2008.0,0
nm8846036,0,0.0,,2008.0,0
nm8846037,0,0.0,,2008.0,0
nm8846062,0,0.0,,2013.0,0
nm8846083,0,0.0,,2005.0,0
nm8846332,0,0.0,,2012.0,0
nm8720518,0,0.0,,2012.0,0
nm8846956,0,0.0,,2011.0,0
nm2586473,0,0.0,,2012.0,1
nm8847076,0,0.0,,2005.0,2
nm8850125,0,0.0,,2012.0,0
nm8850126,0,0.0,,2012.0,1
nm6910100,0,0.0,,2013.0,0
nm8852877,0,0.0,,2006.0,0
nm3820229,0,0.0,,2011.0,2
nm3820471,0,0.0,,2011.0,2
nm0796600,0,0.0,,2007.0,0
nm0024252,0,0.0,,2013.0,0
nm2207949,0,0.0,,2013.0,0
nm8808408,0,0.0,,2009.0,1
nm3276717,0,0.0,,2007.0,0
nm5387392,0,0.0,,2011.0,1
nm8864992,0,0.0,,2004.0,0
nm0104179,0,0.0,,2010.0,0
nm4815628,0,0.0,,2008.0,1
nm7162405,0,0.0,,2012.0,0
nm8869905,0,0.0,,2005.0,1
nm8870010,0,0.0,,2013.0,0
nm8870792,0,0.0,,2013.0,0
nm2998910,0,0.0,,2011.0,0
nm8871310,0,0.0,,2011.0,0
nm8873214,0,0.0,,2011.0,0
nm8873257,0,0.0,,2013.0,0
nm8873448,0,0.0,,2013.0,0
nm8874650,0,0.0,,2009.0,0
nm1326706,0,0.0,,2011.0,0
nm1863821,0,0.0,,2011.0,0
nm8879955,0,0.0,,2010.0,0
nm8879954,0,0.0,,2010.0,0
nm8882242,0,0.0,,2013.0,0
nm8882384,0,0.0,,2012.0,1
nm8882468,0,0.0,,2004.0,0
nm8883758,0,0.0,,2013.0,1
nm8884224,0,0.0,,2013.0,0
nm8886727,0,0.0,,2009.0,1
nm3323017,1,1.0,['actor'],2011.0,1
nm8888222,0,0.0,,2013.0,0
nm4484720,0,0.0,,2013.0,0
nm8888227,0,0.0,,2013.0,0
nm5270626,0,0.0,,2012.0,0
nm8890590,0,0.0,,2012.0,0
nm8741511,0,0.0,,2013.0,0
nm8892214,0,0.0,,2009.0,0
nm8892253,0,0.0,,2013.0,1
nm8892442,0,0.0,,2013.0,0
nm5261359,0,0.0,,2010.0,0
nm8892608,0,0.0,,2009.0,1
nm8893600,0,0.0,,2013.0,0
nm2702418,0,0.0,,2013.0,0
nm8896044,0,0.0,,2011.0,0
nm8896234,0,0.0,,2011.0,0
nm8748627,0,0.0,,2010.0,3
nm8897762,0,0.0,,2013.0,0
nm8898843,0,0.0,,2013.0,0
nm2780600,0,0.0,,2005.0,0
nm8900022,0,0.0,,2005.0,0
nm2608271,0,0.0,,2013.0,1
nm8901355,0,0.0,,2010.0,0
nm1662813,1,2.0,['producer'],2011.0,0
nm5082720,0,0.0,,2011.0,0
nm0130442,1,2.0,['actor'],2010.0,0
nm8903455,0,0.0,,2009.0,0
nm8904060,0,0.0,,2013.0,0
nm5330962,0,0.0,,2011.0,0
nm8904431,0,0.0,,2012.0,0
nm7530165,0,0.0,,2008.0,0
nm0233841,1,1.0,['cinematographer'],2012.0,0
nm1834611,0,0.0,,2007.0,0
nm9142437,0,0.0,,2013.0,0
nm2469125,0,0.0,,2011.0,0
nm8907646,0,0.0,,2003.0,0
nm8907671,0,0.0,,2011.0,0
nm3663293,0,0.0,,2011.0,0
nm6311835,0,0.0,,2007.0,0
nm8908668,0,0.0,,2007.0,0
nm4127584,0,0.0,,2007.0,0
nm8908667,0,0.0,,2007.0,0
nm8909192,0,0.0,,2007.0,0
nm8909439,0,0.0,,2003.0,0
nm1163703,0,0.0,,2007.0,0
nm0754542,1,2.0,['actress'],2007.0,0
nm7945233,0,0.0,,2011.0,0
nm0896737,0,0.0,,2011.0,0
nm8910384,0,0.0,,2013.0,0
nm3260422,0,0.0,,2010.0,1
nm8910840,0,0.0,,2005.0,0
nm8911091,0,0.0,,2013.0,0
nm0968720,1,1.0,['writer'],2013.0,0
nm1890357,0,0.0,,2013.0,0
nm4076795,0,0.0,,2011.0,0
nm8914560,0,0.0,,2007.0,0
nm8915095,0,0.0,,2006.0,1
nm0764877,1,78.0,"['producer', 'actor']",2006.0,0
nm8915267,0,0.0,,2006.0,0
nm8917565,0,0.0,,2010.0,0
nm8917566,0,0.0,,2010.0,0
nm8917711,0,0.0,,2008.0,0
nm4341347,0,0.0,,2004.0,0
nm8922761,0,0.0,,2013.0,0
nm5307024,0,0.0,,2013.0,0
nm1482478,0,0.0,,2012.0,0
nm8923033,0,0.0,,2013.0,0
nm8923034,0,0.0,,2013.0,0
nm2417199,0,0.0,,2013.0,0
nm7024509,0,0.0,,2012.0,1
nm8105911,0,0.0,,2003.0,0
nm8927621,0,0.0,,2010.0,0
nm8927813,0,0.0,,2012.0,0
nm8928091,0,0.0,,2011.0,0
nm8928901,0,0.0,,2005.0,0
nm8928978,0,0.0,,2003.0,0
nm8929041,0,0.0,,2007.0,0
nm2683600,0,0.0,,2007.0,1
nm8929136,0,0.0,,2007.0,0
nm8930161,0,0.0,,2010.0,1
nm8930461,0,0.0,,2011.0,0
nm8930553,0,0.0,,2009.0,0
nm7320992,0,0.0,,2007.0,0
nm0690596,0,0.0,,2010.0,2
nm0294553,1,4.0,['actor'],2006.0,1
nm8935768,0,0.0,,2009.0,0
nm8935790,0,0.0,,2013.0,0
nm8935791,0,0.0,,2013.0,0
nm1573883,0,0.0,,2012.0,0
nm8937342,0,0.0,,2007.0,0
nm8941538,0,0.0,,2013.0,0
nm8942239,0,0.0,,2005.0,0
nm0578161,1,1.0,['cinematographer'],2012.0,0
nm14001943,0,0.0,,2011.0,0
nm8943418,0,0.0,,2007.0,0
nm2185592,0,0.0,,2011.0,0
nm8852916,0,0.0,,2010.0,1
nm8947297,0,0.0,,2006.0,0
nm8948211,0,0.0,,2009.0,2
nm8948721,0,0.0,,2010.0,0
nm3751983,0,0.0,,2010.0,0
nm1317836,0,0.0,,2013.0,0
nm8954005,0,0.0,,2011.0,0
nm9500952,0,0.0,,2011.0,0
nm6996291,0,0.0,,2009.0,0
nm6433122,0,0.0,,2012.0,2
nm0619837,0,0.0,,2008.0,4
nm6873754,0,0.0,,2008.0,0
nm8189265,0,0.0,,2007.0,0
nm2958864,0,0.0,,2012.0,0
nm0728837,0,0.0,,2005.0,0
nm6388534,0,0.0,,2008.0,0
nm4106741,0,0.0,,2008.0,0
nm8966353,0,0.0,,2011.0,0
nm8049027,0,0.0,,2012.0,0
nm8967067,0,0.0,,2012.0,0
nm8967068,0,0.0,,2012.0,0
nm8967066,0,0.0,,2012.0,0
nm1770748,0,0.0,,2003.0,0
nm8253527,0,0.0,,2009.0,0
nm1637857,0,0.0,,2008.0,0
nm8980605,0,0.0,,2012.0,1
nm8982257,0,0.0,,2012.0,1
nm8983368,0,0.0,,2006.0,1
nm5942720,0,0.0,,2006.0,1
nm2182120,0,0.0,,2005.0,2
nm4427215,0,0.0,,2012.0,0
nm8986391,0,0.0,,2013.0,0
nm8987939,0,0.0,,2013.0,0
nm1754093,0,0.0,,2007.0,0
nm5510329,0,0.0,,2010.0,0
nm8991174,0,0.0,,2003.0,1
nm5840164,0,0.0,,2013.0,0
nm5840170,0,0.0,,2013.0,0
nm8992828,0,0.0,,2006.0,0
nm8993991,0,0.0,,2013.0,0
nm2791681,0,0.0,,2013.0,0
nm8998292,0,0.0,,2004.0,1
nm5058514,0,0.0,,2012.0,0
nm8998593,0,0.0,,2010.0,0
nm2588755,0,0.0,,2006.0,0
nm9001264,0,0.0,,2010.0,0
nm9002415,0,0.0,,2006.0,1
nm8994490,0,0.0,,2013.0,1
nm9005346,0,0.0,,2004.0,0
nm8976128,0,0.0,,2013.0,0
nm8253166,0,0.0,,2010.0,0
nm9007162,0,0.0,,2010.0,0
nm3808948,1,6.0,['actor'],2012.0,0
nm8985246,0,0.0,,2010.0,0
nm8985229,0,0.0,,2009.0,0
nm8985063,0,0.0,,2013.0,0
nm8984948,0,0.0,,2013.0,0
nm4903611,0,0.0,,2013.0,0
nm0742723,0,0.0,,2013.0,0
nm9013305,0,0.0,,2013.0,0
nm8985095,0,0.0,,2013.0,0
nm8985957,0,0.0,,2009.0,0
nm6864293,0,0.0,,2012.0,0
nm2581572,0,0.0,,2012.0,0
nm3329490,0,0.0,,2008.0,0
nm2332230,0,0.0,,2008.0,0
nm1930972,0,0.0,,2013.0,0
nm9022955,0,0.0,,2008.0,0
nm6429219,0,0.0,,2013.0,0
nm9023955,0,0.0,,2006.0,0
nm9025438,0,0.0,,2007.0,0
nm9028562,0,0.0,,2013.0,2
nm2807347,0,0.0,,2006.0,0
nm2338030,0,0.0,,2005.0,0
nm9016423,0,0.0,,2004.0,0
nm0414842,0,0.0,,2004.0,0
nm5026325,0,0.0,,2010.0,1
nm5645215,0,0.0,,2010.0,0
nm2151104,0,0.0,,2004.0,0
nm3149623,0,0.0,,2009.0,0
nm7114078,0,0.0,,2011.0,0
nm0161326,1,1.0,['actor'],2011.0,0
nm8701076,0,0.0,,2013.0,0
nm1060566,0,0.0,,2012.0,0
nm2509628,0,0.0,,2011.0,0
nm9039949,0,0.0,,2009.0,0
nm7815310,0,0.0,,2013.0,1
nm2480348,1,1.0,['actress'],2012.0,0
nm5655047,0,0.0,,2011.0,0
nm0109045,1,2.0,['cinematographer'],2011.0,0
nm8505138,0,0.0,,2013.0,0
nm3702630,0,0.0,,2006.0,0
nm1628282,0,0.0,,2007.0,0
nm9048118,0,0.0,,2012.0,0
nm9048204,0,0.0,,2011.0,0
nm7946042,0,0.0,,2009.0,0
nm6088141,0,0.0,,2010.0,0
nm9050037,0,0.0,,2005.0,0
nm9034455,0,0.0,,2010.0,0
nm4745584,1,1.0,['cinematographer'],2013.0,1
nm1415711,1,1.0,['writer'],2006.0,0
nm0314037,1,9.0,['actress'],2013.0,0
nm3265727,0,0.0,,2010.0,0
nm1621356,0,0.0,,2013.0,0
nm9064222,0,0.0,,2010.0,0
nm1881121,0,0.0,,2007.0,0
nm7881670,0,0.0,,2010.0,1
nm9066974,0,0.0,,2010.0,0
nm9067035,0,0.0,,2010.0,0
nm9068838,0,0.0,,2009.0,0
nm9068837,0,0.0,,2009.0,0
nm0724481,0,0.0,,2006.0,0
nm3159620,0,0.0,,2006.0,0
nm1661454,0,0.0,,2006.0,0
nm9069801,0,0.0,,2010.0,0
nm8151372,0,0.0,,2013.0,0
nm9070194,0,0.0,,2010.0,0
nm1676829,0,0.0,,2007.0,0
nm9072684,0,0.0,,2008.0,0
nm9074071,0,0.0,,2008.0,1
nm6849646,0,0.0,,2004.0,0
nm4378017,0,0.0,,2009.0,0
nm9075429,0,0.0,,2010.0,0
nm9075849,0,0.0,,2010.0,0
nm9071097,0,0.0,,2012.0,0
nm9077241,0,0.0,,2006.0,0
nm3398867,0,0.0,,2010.0,0
nm2900471,0,0.0,,2007.0,0
nm9078189,0,0.0,,2010.0,0
nm9080823,0,0.0,,2010.0,0
nm5175091,0,0.0,,2010.0,0
nm5174429,0,0.0,,2010.0,0
nm9081820,0,0.0,,2004.0,0
nm9082200,0,0.0,,2007.0,1
nm9083254,0,0.0,,2009.0,0
nm9083305,0,0.0,,2009.0,0
nm3265907,0,0.0,,2010.0,1
nm9090641,0,0.0,,2012.0,0
nm8887892,0,0.0,,2006.0,4
nm7516974,0,0.0,,2012.0,1
nm9091300,0,0.0,,2005.0,0
nm9091523,0,0.0,,2013.0,0
nm5464108,0,0.0,,2013.0,0
nm9093237,0,0.0,,2005.0,0
nm2515646,0,0.0,,2005.0,0
nm0834736,0,0.0,,2007.0,0
nm9096814,0,0.0,,2008.0,0
nm9099004,0,0.0,,2011.0,0
nm9099157,0,0.0,,2008.0,0
nm9099438,0,0.0,,2008.0,0
nm5301017,0,0.0,,2010.0,0
nm9101167,0,0.0,,2011.0,1
nm9103360,0,0.0,,2007.0,0
nm12879133,1,5.0,"['actor', 'writer']",2011.0,0
nm9104539,0,0.0,,2010.0,0
nm9085443,0,0.0,,2009.0,0
nm8791142,0,0.0,,2012.0,1
nm9108330,0,0.0,,2003.0,0
nm1066087,1,1.0,['editor'],2003.0,0
nm9108904,0,0.0,,2007.0,0
nm1033598,0,0.0,,2008.0,1
nm9113381,0,0.0,,2007.0,0
nm9110595,0,0.0,,2006.0,0
nm0436165,0,0.0,,2005.0,0
nm4277898,0,0.0,,2012.0,0
nm8778828,0,0.0,,2006.0,1
nm9120790,0,0.0,,2012.0,0
nm9120792,1,1.0,['actor'],2012.0,0
nm9120844,0,0.0,,2013.0,0
nm9120852,0,0.0,,2013.0,0
nm9123698,0,0.0,,2004.0,2
nm2030726,0,0.0,,2004.0,0
nm9123987,0,0.0,,2006.0,0
nm9127389,0,0.0,,2011.0,0
nm9129569,0,0.0,,2004.0,0
nm9129621,0,0.0,,2004.0,0
nm9126098,0,0.0,,2012.0,0
nm9131304,0,0.0,,2013.0,0
nm9131663,0,0.0,,2003.0,0
nm0666769,1,1.0,['actor'],2007.0,0
nm9137120,0,0.0,,2007.0,0
nm9137310,0,0.0,,2013.0,0
nm9140012,0,0.0,,2007.0,0
nm9147635,0,0.0,,2013.0,0
nm9142270,0,0.0,,2013.0,0
nm9144797,0,0.0,,2003.0,0
nm9144851,0,0.0,,2003.0,0
nm9145301,0,0.0,,2007.0,0
nm9146883,0,0.0,,2013.0,0
nm8289445,0,0.0,,2004.0,1
nm3601086,0,0.0,,2006.0,0
nm6120512,0,0.0,,2007.0,1
nm9156399,0,0.0,,2013.0,0
nm2842644,0,0.0,,2010.0,1
nm2842955,0,0.0,,2010.0,1
nm2007913,0,0.0,,2009.0,1
nm9161373,0,0.0,,2013.0,0
nm9163432,0,0.0,,2012.0,0
nm2212943,0,0.0,,2011.0,2
nm1927101,0,0.0,,2003.0,0
nm4034378,0,0.0,,2009.0,0
nm4913412,0,0.0,,2011.0,0
nm5198727,0,0.0,,2011.0,0
